CustomerID,Recency,Frequency,Monetary
16027,137,6,274.15000000000003
16028,596,1,65.2
16029,66,22,2308.9500000000003
16030,310,1,312.85
16031,92,2,434.05
16032,456,6,1852.01
16033,6,27,8065.01
16034,196,5,689.02
16035,560,1,82.43
16036,87,4,1931.66
16037,270,5,1130.24
16038,8,3,431.98
16039,424,2,438.5
16040,65,7,1978.6100000000001
16042,22,8,1959.15
16043,38,7,1279.74
16044,435,1,307.94
16045,120,8,2079.04
16046,562,1,168.79000000000002
16048,373,4,818.7900000000001
16049,40,6,1565.18
16050,174,3,223.28
16051,682,1,188.44
16052,54,1,303.54
16053,33,6,2679.66
16054,145,4,1229.3700000000001
16055,221,1,78.0
16056,45,1,485.85
16057,16,10,3362.85
16058,406,1,62.7
16059,66,12,2716.4700000000003
16060,431,2,332.15000000000003
16061,431,1,29.75
16062,10,8,1918.0900000000001
16063,260,1,335.32
16064,725,1,93.41
16065,365,8,1827.98
16066,17,5,1085.74
16067,563,3,2408.9100000000003
16068,594,1,97.28
16069,418,1,318.5
16070,22,2,852.15
16071,45,4,1038.9
16072,288,4,2554.92
16074,390,1,102.35000000000001
16075,503,2,554.83
16076,3,9,2002.96
16077,626,1,66.0
16078,284,2,357.95
16079,17,3,98.34
16080,82,4,568.76
16081,56,8,3530.9
16082,670,1,66.85
16083,101,4,1258.34
16084,299,1,397.58
16085,23,12,1915.92
16086,59,10,2090.07
16087,410,2,128.16
16088,592,1,88.35
16089,386,2,213.69
16090,624,1,129.56
16091,155,2,315.06
16092,115,6,1415.6000000000001
16093,107,1,17.0
16094,12,11,2367.11
16095,456,1,447.05
16096,264,4,785.07
16097,240,1,110.4
16098,88,14,1995.94
16099,50,7,1305.6
16100,463,1,565.64
16101,71,4,2916.51
16102,42,3,1562.74
16103,80,20,3505.51
16104,62,9,2422.75
16105,249,5,1734.73
16106,66,1,108.38
16107,29,6,577.9000000000001
16108,85,4,2051.25
16109,219,3,323.52
16110,45,4,1534.5
16111,428,1,418.83
16112,143,2,100.7
16113,183,1,110.15
16114,171,1,135.75000000000003
16115,10,12,2362.4
16116,212,1,446.98
16117,190,3,548.65
16118,653,1,271.44
16119,8,7,1030.39
16120,59,5,1065.27
16121,57,5,1333.34
16122,73,6,545.82
16123,52,1,254.88
16124,317,4,1408.29
16125,367,14,3618.61
16126,29,15,9358.23
16127,39,2,772.66
16128,18,10,3321.02
16129,407,3,1137.99
16130,422,4,588.73
16131,52,10,6004.03
16132,544,2,193.4
16133,4,51,8803.76
16134,22,5,1894.03
16135,263,2,578.2
16136,60,4,633.44
16137,680,1,422.7
16138,379,3,393.5
16139,19,5,1061.14
16140,66,3,978.82
16141,88,2,650.59
16142,250,1,356.04
16143,3,12,3593.63
16145,9,19,5607.41
16146,204,3,769.38
16147,134,5,2010.42
16148,437,1,218.5
16149,5,3,356.46
16150,43,10,3288.97
16152,269,1,712.46
16153,50,11,3702.11
16155,382,5,646.45
16156,9,19,5016.91
16157,16,3,369.95000000000005
16158,522,8,407.0
16159,282,4,1165.74
16160,65,1,173.09999999999997
16161,2,43,11073.12
16162,252,1,11.9
16163,365,5,916.58
16164,17,3,678.54
16166,428,2,339.38
16167,414,5,1006.83
16168,11,60,5274.72
16169,8,4,1651.8200000000002
16170,51,20,6005.54
16171,59,1,73.2
16172,95,7,1757.56
16173,16,6,1216.6200000000001
16174,126,6,1066.7
16175,94,7,1612.34
16176,421,3,1523.64
16177,50,8,1842.36
16178,138,2,473.3
16179,61,1,177.58
16180,100,13,4364.28
16181,73,1,163.94
16182,72,2,112.88
16183,67,4,846.21
16184,64,6,722.58
16185,17,3,577.62
16186,23,26,7957.4
16187,32,15,5428.56
16188,45,5,1006.72
16189,16,2,125.57999999999998
16190,40,8,1967.14
16191,3,20,4168.23
16192,736,1,190.8
16193,237,2,581.66
16194,375,1,209.1
16195,723,1,323.25
16196,489,1,93.3
16197,469,9,1449.16
16198,75,2,847.6410000000001
16199,392,7,546.75
16200,4,12,4723.87
16201,3,5,1947.17
16202,361,9,1737.47
16203,59,6,863.48
16204,23,3,855.22
16205,31,7,1275.91
16206,55,13,2158.7000000000003
16207,25,1,310.38
16208,45,10,2595.0
16209,89,5,949.58
16210,2,27,3848.9900000000002
16211,89,2,572.79
16212,19,4,1092.41
16213,79,1,82.5
16214,171,4,1359.95
16215,81,1,186.9
16216,267,1,605.88
16217,235,2,288.45000000000005
16218,30,11,2006.75
16221,37,9,1566.89
16222,318,2,1069.25
16223,375,2,913.5
16224,57,5,1259.75
16225,45,15,2588.1600000000003
16226,203,5,580.35
16227,225,3,966.22
16228,385,3,579.95
16229,87,6,2461.06
16230,190,2,516.53
16231,379,4,1043.55
16232,44,7,1765.97
16233,71,8,1059.8600000000001
16234,476,3,297.38
16235,41,8,1437.16
16236,78,1,416.3
16237,437,1,104.85
16238,423,1,63.66
16239,57,5,754.0
16240,24,2,2055.47
16241,10,16,3340.05
16242,8,13,6635.9400000000005
16243,34,2,227.4
16244,212,2,1475.05
16245,24,3,1217.76
16246,460,2,712.75
16247,170,1,56.28
16248,62,1,152.94
16249,53,5,1103.39
16250,261,3,501.64
16251,512,1,104.46000000000001
16252,383,1,251.14
16253,67,7,4722.08
16254,378,3,867.22
16255,17,15,3712.9
16256,267,2,375.05
16258,45,15,7508.1
16259,410,3,314.39
16260,51,1,427.45000000000005
16261,17,6,909.71
16262,378,1,690.5500000000001
16263,423,1,236.08
16264,438,2,701.78
16265,9,12,4944.58
16266,74,12,1102.1
16267,591,1,87.9
16268,71,2,495.2
16269,438,1,662.25
16270,353,1,685.99
16271,16,8,3106.96
16272,117,1,411.7
16273,656,1,79.89
16274,373,1,195.45
16275,197,3,1558.7
16276,177,3,532.28
16277,734,1,62.940000000000005
16278,100,3,509.99
16279,21,9,5133.43
16280,725,1,202.25
16281,72,2,489.9
16282,340,3,576.21
16283,6,8,3879.07
16284,31,3,965.64
16285,646,1,176.9
16286,477,2,295.15000000000003
16287,170,5,599.82
16288,470,1,39.5
16289,462,1,136.31
16290,465,4,1140.55
16292,122,5,781.75
16293,22,15,3606.75
16294,477,1,126.05000000000001
16295,10,4,967.26
16296,626,4,1165.3700000000001
16297,269,1,277.34000000000003
16298,23,6,603.35
16299,477,1,193.65
16300,430,3,1250.72
16301,737,1,107.33
16302,127,1,233.22
16303,26,7,6312.87
16304,695,1,357.79
16305,139,1,361.21999999999997
16306,214,7,987.92
16307,429,3,1106.96
16309,106,2,666.77
16310,414,2,421.83
16311,18,2,568.89
16312,432,1,158.4
16313,3,2,203.57
16314,390,3,1162.0
16315,331,2,302.01
16316,64,12,3747.37
16317,120,5,1663.44
16318,35,1,304.75
16319,218,1,404.40000000000003
16320,172,6,4514.64
16321,72,7,577.7
16322,1,2,306.85
16323,578,1,81.36
16324,128,3,369.89
16325,47,12,2698.4500000000003
16326,6,23,2520.4
16327,14,16,8734.27
16328,563,1,310.83
16329,428,4,1126.22
16330,18,7,478.68
16331,432,5,482.85
16332,28,10,1551.44
16334,492,1,234.35999999999999
16335,552,7,2065.32
16336,421,4,1063.01
16337,37,1,133.15
16338,157,1,199.85
16339,284,1,30.45
16340,107,3,1362.12
16341,25,7,2180.61
16342,75,4,193.96
16343,16,3,460.21999999999997
16344,158,4,826.52
16345,44,2,1018.09
16346,385,1,207.0
16347,11,10,2644.39
16348,32,8,1393.34
16349,291,1,12.65
16350,21,8,1814.1100000000001
16351,333,13,3060.53
16352,18,2,494.44
16353,18,28,4636.0
16354,63,5,989.8
16355,375,1,299.4
16356,198,6,415.87
16357,33,4,748.17
16358,1,5,2843.63
16359,7,14,1088.79
16360,5,6,2929.14
16361,10,4,711.36
16362,32,6,851.57
16363,53,1,75.36
16364,12,2,467.64
16365,18,13,1648.31
16366,19,4,1215.73
16367,37,3,1239.01
16368,2,3,554.1
16369,18,7,2166.04
16370,82,4,977.21
16371,449,1,120.0
16372,33,5,1154.16
16373,382,2,300.99
16374,66,5,1332.1
16375,470,2,104.0
16376,9,2,721.59
16378,247,3,362.95
16379,4,4,2006.68
16380,61,1,142.79
16381,396,2,200.20000000000002
16382,408,2,215.75
16383,75,7,2381.42
16384,90,4,1200.61
16385,60,5,786.6
16386,29,3,853.84
16387,323,5,656.89
16388,654,1,186.05
16389,53,4,807.51
16390,537,3,328.90000000000003
16391,401,4,929.16
16392,270,3,705.15
16393,2,23,5217.6
16394,57,5,786.44
16395,61,14,3119.35
16396,476,1,137.8
16397,628,1,20.38
16398,154,2,972.95
16399,19,3,504.19
16400,95,9,2026.4099999999999
16401,1,21,4302.72
16402,265,2,208.6
16403,312,1,177.5
16404,70,1,296.45
16405,302,2,74.85
16406,19,3,438.11
16407,13,12,2169.75
16408,591,1,231.93
16409,36,12,4750.76
16410,734,1,25.200000000000003
16411,19,4,730.54
16412,54,5,549.1899999999999
16413,57,2,486.38
16414,22,5,401.21000000000004
16415,44,3,650.5600000000001
16416,27,9,1909.18
16417,493,1,35.7
16418,45,5,798.94
16419,113,8,785.3
16420,396,1,33.0
16421,376,3,315.82
16422,17,71,6889.92
16423,25,1,268.78
16424,191,2,269.06
16425,302,1,157.4
16426,2,10,1640.4
16427,263,2,166.06
16428,414,3,552.99
16429,106,1,4.95
16430,57,6,764.99
16431,213,3,547.68
16432,64,1,111.0
16433,28,2,320.92
16434,29,12,1828.11
16435,512,3,580.47
16436,668,3,310.64
16437,381,2,301.25
16438,6,5,748.6
16439,722,1,270.90000000000003
16440,8,6,3719.57
16441,67,5,926.88
16442,2,5,735.88
16444,46,16,2931.37
16445,34,4,552.76
16446,206,1,2.9
16447,136,3,559.0500000000001
16448,198,2,335.62
16449,198,2,606.54
16450,150,3,1037.97
16451,88,3,1003.2
16452,631,2,332.17
16453,531,2,219.06
16454,45,4,30.950000000000003
16455,64,11,3563.03
16456,99,13,4176.93
16457,218,1,161.56
16458,3,30,5597.25
16459,730,1,61.35
16460,28,3,726.0
16461,178,3,1217.35
16463,21,4,1295.48
16464,20,3,1087.25
16465,421,2,542.54
16466,34,15,2762.15
16468,470,2,712.62
16469,24,5,659.36
16470,52,11,2145.03
16471,275,4,919.38
16472,434,2,390.0
16473,165,4,443.88
16474,7,6,1681.25
16475,144,3,417.7
16476,432,1,290.85
16477,64,11,3994.84
16478,25,2,251.26000000000002
16479,10,2,255.63
16480,76,1,416.57
16481,682,1,275.78000000000003
16482,16,1,167.34
16483,192,1,95.7
16484,174,2,376.8
16485,77,5,1867.27
16486,538,1,134.36
16487,577,2,170.65
16488,33,3,290.3
16489,380,2,45.7
16490,436,1,205.41000000000003
16491,47,2,1372.74
16492,541,1,321.96
16493,80,7,1403.52
16494,297,1,723.93
16495,3,2,420.61
16496,9,6,1862.45
16497,50,23,5227.38
16498,161,2,93.02
16499,360,8,2142.2200000000003
16500,5,8,554.61
16501,383,1,898.23
16502,620,1,133.67
16503,107,11,2874.44
16504,25,1,451.84
16506,20,2,90.30000000000001
16507,572,1,132.76
16508,630,1,205.5
16509,297,1,169.50000000000003
16510,372,6,1434.25
16511,22,6,1328.25
16513,5,4,874.59
16515,52,10,2649.98
16516,30,1,101.69999999999999
16517,277,1,154.75
16518,61,4,741.87
16519,25,4,298.36
16520,186,6,1848.88
16521,415,3,915.66
16522,436,2,346.6
16523,2,26,6395.47
16524,446,2,255.64000000000001
16525,2,48,7135.81
16526,172,2,441.41
16527,81,2,1035.19
16528,4,1,175.02
16529,190,4,1633.6000000000001
16530,668,1,38.4
16531,22,11,1894.88
16533,19,3,896.97
16534,642,1,429.6
16535,5,2,692.17
16536,110,1,356.17
16537,641,1,23.35
16538,541,3,287.47
16539,3,10,2778.16
16540,414,1,205.75
16541,735,1,352.33
16542,54,2,257.32
16543,592,1,258.07
16544,520,4,235.10000000000002
16545,165,2,218.7
16546,291,5,1564.45
16547,546,1,73.39999999999999
16548,599,1,17.4
16549,10,34,11704.4
16550,109,18,7813.5
16551,96,7,1075.35
16552,243,2,189.19000000000003
16553,205,20,3749.57
16554,42,8,2368.87
16555,35,5,1013.88
16556,67,17,5938.79
16557,24,2,174.1
16558,1,38,10479.31
16559,397,1,151.15
16560,27,8,2307.83
16561,6,2,494.12
16562,477,1,223.85999999999999
16563,54,6,1557.45
16564,569,1,87.8
16565,364,3,157.45000000000002
16566,15,5,287.28000000000003
16567,194,2,561.4
16569,3,5,523.27
16570,15,19,4095.12
16571,27,10,3713.4700000000003
16572,127,3,855.55
16573,85,2,525.96
16574,71,3,1243.58
16576,420,2,515.37
16577,667,1,329.0
16578,626,1,156.6
16579,426,1,224.7
16581,183,1,105.84
16582,113,1,50.099999999999994
16583,374,2,297.95
16584,80,5,1571.0600000000002
16585,594,2,341.59
16586,249,3,827.7
16587,232,1,127.85000000000001
16588,386,4,1048.08
16589,71,4,612.36
16590,401,2,366.2
16591,69,1,213.5
16592,4,28,6967.41
16593,51,6,512.54
16594,75,1,123.44
16595,61,5,1587.07
16596,16,4,402.68
16597,4,1,44.24
16598,286,1,145.04999999999998
16599,386,1,141.0
16600,4,13,1814.89
16601,41,3,491.39
16602,36,2,683.66
16603,75,2,465.97
16604,563,2,335.55
16606,404,2,293.91
16607,18,23,4220.14
16608,454,2,995.95
16609,15,7,4808.900000000001
16610,219,1,75.66
16611,186,6,1456.33
16612,33,9,2864.83
16613,70,1,586.79
16614,183,3,794.54
16615,626,1,263.8
16616,15,2,420.52
16617,236,1,79.1
16618,31,4,1561.08
16619,264,4,1568.25
16620,4,6,1538.92
16621,52,4,282.71000000000004
16622,544,1,147.35
16623,246,4,798.19
16624,81,2,439.49
16625,275,5,1515.01
16626,1,16,2337.14
16627,79,1,162.38
16628,30,7,2080.35
16629,74,2,328.95
16630,407,1,106.80000000000001
16631,482,7,1667.79
16632,486,2,406.4
16633,17,6,2259.55
16634,223,6,1135.2
16635,407,1,473.0
16636,438,4,1362.82
16637,32,4,921.76
16638,23,15,1809.06
16639,31,4,1383.68
16640,398,1,179.4
16641,106,2,446.78000000000003
16642,5,3,703.77
16643,246,2,836.9100000000001
16644,178,2,813.88
16645,736,1,160.39
16646,449,1,406.8
16647,170,4,378.0
16648,43,3,615.4
16649,520,1,178.88000000000002
16650,72,7,1614.73
16651,587,1,136.2
16652,59,13,7595.31
16653,16,2,1043.31
16654,141,8,1052.82
16655,18,13,4683.77
16656,22,25,2510.13
16657,10,4,756.46
16658,368,5,543.91
16659,189,1,20.4
16660,16,5,436.27
16661,540,4,581.96
16662,394,1,120.85
16664,569,1,83.7
16665,362,1,39.25
16666,19,2,199.13
16667,68,2,469.98
16668,15,13,747.88
16669,24,3,1106.18
16670,17,20,6985.76
16671,36,1,81.75
16672,2,17,4005.3
16673,679,1,151.23000000000002
16674,55,2,293.84
16675,442,2,346.15999999999997
16676,34,6,1512.98
16677,411,2,775.02
16678,3,12,2564.91
16679,366,3,436.86
16680,43,2,480.05
16681,78,6,1091.1399999999999
16682,5,5,363.42
16683,534,1,278.85
16684,4,18,7642.42
16685,61,1,227.82
16686,47,16,4043.58
16687,391,1,111.13
16688,1,4,1000.88
16689,76,2,293.52
16690,72,4,283.88
16691,418,2,118.98
16693,69,5,930.02
16694,723,1,50.400000000000006
16695,562,1,135.29999999999998
16696,135,4,462.3
16697,241,1,50.85
16699,380,6,607.49
16700,9,25,7995.34
16701,9,25,4223.7
16702,415,4,622.39
16704,618,2,559.36
16705,1,38,15266.211000000001
16706,37,3,398.1
16707,400,4,362.2
16708,46,1,571.03
16709,85,13,5288.32
16710,19,22,4905.22
16711,3,6,549.44
16712,18,12,2961.77
16713,19,32,8988.91
16714,317,2,1147.83
16715,78,2,148.57999999999998
16716,267,1,166.8
16717,24,14,5792.68
16718,369,5,2319.48
16719,15,14,2687.32
16720,26,3,447.37
16721,262,1,292.47
16722,17,22,6148.27
16723,108,3,753.84
16724,405,1,147.35
16725,302,14,1333.42
16726,26,7,1757.94
16727,364,4,1218.02
16728,46,4,838.78
16729,38,21,6351.84
16730,52,3,627.87
16731,648,1,170.3
16732,32,4,3231.0
16733,530,1,259.68
16734,52,3,462.16
16735,79,14,5626.15
16736,506,4,2188.1800000000003
16738,298,1,3.75
16739,177,2,660.38
16740,395,1,191.46
16741,625,1,157.16
16742,493,13,732.29
16743,29,14,3751.08
16744,11,7,1034.02
16745,87,17,4417.53
16746,5,41,10859.4
16747,38,2,590.73
16748,18,14,3637.33
16749,591,2,1419.44
16750,45,5,414.13
16751,31,1,216.01999999999998
16752,373,1,77.7
16753,58,1,198.92000000000002
16754,528,4,567.54
16755,114,7,2409.89
16756,215,7,1175.32
16757,319,2,264.18
16758,65,1,207.86
16759,8,3,643.1
16760,430,1,228.0
16761,97,1,195.9
16762,20,3,1110.3400000000001
16763,199,2,571.3
16764,4,13,2538.85
16765,382,1,338.75
16766,273,2,989.0
16767,31,14,5209.95
16768,48,9,915.67
16769,260,4,765.95
16770,58,9,1492.78
16771,33,9,3256.12
16772,423,3,1380.8
16773,57,3,311.14
16774,68,8,1379.75
16775,10,16,2132.09
16776,60,2,577.5600000000001
16777,80,5,956.23
16778,74,2,228.94
16779,2,52,21420.670000000002
16780,100,3,521.8
16781,372,2,438.55
16782,10,38,7369.16
16783,437,1,376.05
16784,20,5,876.43
16785,410,1,460.83000000000004
16787,398,4,860.13
16788,123,5,1863.73
16789,8,1,80.8
16790,4,6,1485.38
16791,29,15,3368.84
16792,282,4,558.11
16793,57,1,226.84
16794,1,15,1860.3899999999999
16795,365,3,1999.86
16796,89,1,305.62
16797,393,5,1464.62
16798,554,3,540.5600000000001
16799,432,2,371.38
16800,11,1,817.98
16801,163,4,884.03
16802,679,2,582.61
16803,65,1,332.3
16804,23,3,445.84000000000003
16805,174,4,943.74
16806,103,4,607.16
16807,143,6,1844.58
16808,99,2,222.97
16809,23,9,1679.43
16810,192,2,598.0400000000001
16811,5,2,464.23
16812,361,4,1766.18
16813,8,10,1385.57
16814,14,36,9493.03
16815,454,2,330.72
16816,103,4,401.16
16817,3,13,2100.21
16818,11,11,3091.15
16819,465,2,112.45
16820,96,1,415.94
16821,382,1,35.7
16822,686,1,138.25
16823,227,7,1951.18
16824,16,3,602.84
16825,39,5,1268.43
16826,51,1,279.45
16827,393,3,125.50999999999999
16828,112,1,113.5
16829,157,2,400.37
16830,39,4,1125.46
16831,565,1,91.8
16832,217,3,210.95999999999998
16833,1,6,1801.09
16834,228,2,817.36
16835,128,6,1181.66
16836,40,4,672.05
16837,31,9,2083.25
16838,197,4,828.06
16839,9,38,5096.59
16840,603,2,122.85
16841,37,12,3677.89
16842,101,3,935.49
16843,43,33,11533.98
16844,563,2,547.44
16845,618,1,201.18
16846,50,3,785.23
16847,43,2,434.04
16848,53,4,1394.62
16849,187,1,84.77
16850,334,1,317.29
16851,4,3,322.28999999999996
16852,10,2,70.96000000000001
16854,417,2,1263.24
16855,24,2,285.8
16856,15,3,342.59000000000003
16857,443,1,271.2
16858,369,10,3449.56
16859,145,7,1309.23
16860,453,3,745.32
16861,60,5,679.63
16862,547,4,527.25
16863,31,3,750.45
16864,434,2,269.73
16865,402,1,73.35
16866,141,3,108.24000000000001
16867,690,1,76.74000000000001
16868,394,3,213.35999999999999
16869,23,4,690.79
16870,469,1,385.56
16871,22,6,2267.2400000000002
16872,463,1,29.7
16873,5,12,10439.86
16874,379,1,191.44
16875,67,11,3314.52
16876,404,1,127.51
16877,12,6,772.77
16878,84,1,13.3
16880,31,8,926.22
16882,67,3,529.47
16883,187,17,1343.76
16884,38,4,760.54
16885,15,4,476.55
16886,456,1,134.0
16887,35,3,582.07
16888,401,3,280.35
16889,195,6,1991.82
16890,582,1,108.28999999999999
16891,2,11,1440.04
16892,1,7,533.24
16893,367,2,209.29
16894,535,1,918.29
16895,65,5,976.8000000000001
16896,555,1,56.95
16897,299,2,154.23000000000002
16898,26,5,757.32
16899,8,8,1101.45
16900,17,3,753.9
16901,729,1,118.21000000000001
16902,116,1,1094.69
16903,29,3,932.3
16904,4,19,3553.72
16905,5,17,3197.4700000000003
16906,82,7,981.26
16907,29,9,1135.49
16908,722,1,252.59
16909,72,1,213.72
16910,4,8,1136.41
16911,636,2,245.3
16912,29,15,3377.66
16913,290,2,79.42999999999999
16914,36,1,113.86
16915,9,8,412.13
16916,24,4,760.49
16917,277,2,1096.26
16918,50,16,2789.34
16919,156,22,3247.91
16920,411,1,209.7
16921,61,3,253.36
16922,573,1,507.73
16923,12,29,10587.25
16924,21,3,681.39
16925,540,1,108.65
16926,371,5,393.86
16927,276,2,139.85
16928,80,26,2412.99
16929,4,7,1211.81
16930,26,3,292.17
16931,5,23,4658.3
16932,53,3,357.4
16933,1,9,2358.73
16934,55,6,1747.29
16935,382,3,530.86
16936,26,2,532.5
16937,499,1,196.25
16938,9,9,5346.72
16939,489,3,360.84
16940,52,8,5960.88
16941,612,1,33.0
16942,13,9,1504.19
16943,212,3,431.18
16944,610,1,67.36
16945,22,33,7670.15
16946,383,5,1104.89
16947,236,3,811.3100000000001
16948,139,7,506.90000000000003
16949,4,6,674.72
16950,57,10,2475.83
16951,135,3,1125.06
16952,109,5,625.38
16953,30,1,20.8
16954,1,18,3472.9
16955,185,6,677.72
16956,18,1,225.04
16957,239,2,376.84000000000003
16958,435,1,655.45
16959,87,1,117.35000000000001
16960,39,8,1822.47
16961,116,3,680.01
16962,410,1,241.09
16963,187,1,110.55000000000001
16964,733,2,207.85
16965,227,1,117.4
16966,45,2,116.05
16967,189,1,305.09999999999997
16968,4,2,370.73
16969,39,3,522.2
16970,626,1,71.4
16971,38,1,116.21
16972,383,2,555.4
16973,386,1,127.0
16974,523,2,365.5
16975,423,3,640.88
16977,395,3,256.1
16978,78,3,519.48
16979,4,9,1866.52
16980,255,3,1122.93
16982,61,1,384.06
16983,13,11,2605.81
16984,88,9,7320.75
16985,17,20,6808.1
16986,30,9,2275.7
16987,3,10,1571.3500000000001
16988,5,2,238.57
16989,7,3,110.54999999999998
16991,421,1,1010.19
16992,11,13,3853.05
16993,464,2,831.9
16996,30,9,1966.13
16997,288,2,117.0
16998,150,4,212.4
16999,23,2,289.92
17000,396,2,312.7
17001,1,19,4858.36
17002,86,7,1366.2
17003,402,4,815.46
17004,46,4,1293.74
17005,471,2,209.35
17006,5,8,1490.77
17007,51,7,847.11
17008,429,1,81.36
17009,551,1,39.53999999999999
17010,18,1,171.96
17011,30,2,408.3
17012,725,1,347.17
17014,8,3,484.98
17015,29,3,1743.84
17016,577,1,377.05
17017,3,28,7606.67
17018,41,6,2116.1
17019,11,11,3166.11
17020,542,2,895.22
17021,442,5,711.1700000000001
17022,31,2,200.3
17023,417,3,756.58
17024,45,3,95.85
17025,61,5,735.47
17026,370,2,41.4
17027,79,8,980.22
17028,581,3,1358.82
17029,437,2,309.40000000000003
17030,64,1,115.95
17031,12,4,603.95
17032,603,5,2583.9
17033,86,4,780.1099999999999
17034,16,5,1100.07
17035,246,4,442.24
17036,383,1,114.55
17037,88,1,1182.32
17038,30,2,572.78
17039,604,1,1277.41
17040,138,2,173.3
17041,27,6,1486.53
17042,3,5,959.68
17043,32,8,1677.95
17044,375,10,4097.95
17045,113,4,499.29
17046,157,4,1238.09
17047,85,6,1845.13
17048,118,7,1741.46
17049,3,18,7410.57
17050,96,10,3162.92
17051,194,4,682.62
17052,28,1,350.08
17053,131,1,373.08000000000004
17054,28,5,795.28
17055,446,1,175.20000000000002
17056,738,1,112.7
17057,596,1,253.34
17058,82,3,965.54
17059,30,9,4064.14
17060,266,1,50.400000000000006
17061,74,7,1653.0
17062,314,6,816.66
17063,21,13,3364.44
17064,59,3,681.3000000000001
17065,638,2,75.30000000000001
17066,726,1,228.34
17067,725,3,261.09999999999997
17068,12,47,8295.98
17069,28,14,4635.13
17070,114,2,409.57
17071,28,13,2915.07
17072,625,1,253.45
17073,18,4,1143.02
17074,563,1,11.8
17075,18,10,1740.78
17076,36,6,754.8299999999999
17078,36,2,262.28
17079,78,1,118.80000000000001
17080,22,6,520.8
17081,25,6,653.94
17082,33,6,3786.38
17083,109,9,2517.28
17084,35,3,3754.29
17085,123,27,6730.87
17086,7,6,1307.9
17087,738,1,221.53
17088,28,4,1651.6100000000001
17089,386,1,128.45
17090,4,10,2071.15
17091,3,19,6758.43
17092,50,10,4933.5
17093,593,1,171.18
17094,322,2,354.5
17095,23,7,2014.6100000000001
17096,15,11,2898.59
17097,2,9,988.66
17098,382,3,403.12
17099,533,1,528.97
17100,18,2,948.34
17101,30,6,1730.93
17103,722,1,410.38
17104,424,1,342.28
17105,159,2,560.98
17106,389,1,358.18
17107,33,10,11493.49
17108,664,1,174.95
17109,29,8,1189.3700000000001
17110,165,3,233.5
17111,47,2,360.66
17112,503,1,197.57
17113,574,6,1816.69
17114,6,8,434.67
17115,8,7,1926.43
17116,648,1,348.74
17117,288,1,73.35
17118,318,1,157.02
17119,3,2,477.79
17120,233,1,222.96
17121,403,1,255.04
17122,119,4,570.5
17123,162,3,815.67
17124,185,1,262.44
17125,50,1,158.78
17126,152,9,1686.34
17127,429,5,900.0300000000001
17128,335,1,131.59
17129,520,1,14.850000000000001
17131,5,4,1839.1200000000001
17132,452,2,757.33
17133,16,5,52.38
17134,107,3,360.95000000000005
17135,16,8,1105.4
17136,662,1,176.0
17137,416,6,1075.96
17138,276,7,3621.7000000000003
17139,16,25,14307.28
17140,247,1,115.42
17141,418,4,636.44
17142,239,4,646.5
17143,417,2,589.42
17144,1,2,537.1800000000001
17145,513,4,2483.14
17146,263,12,4057.4700000000003
17147,23,9,1968.18
17148,52,1,124.88
17150,377,6,1095.6000000000001
17151,735,1,231.90000000000003
17152,195,4,539.6
17153,24,1,213.78
17154,75,1,299.1
17155,18,7,540.85
17156,492,1,584.31
17157,8,18,2754.6
17158,32,5,1566.9
17159,22,5,1786.01
17160,31,17,9766.66
17161,444,1,751.21
17162,29,10,1293.26
17163,22,4,678.78
17164,33,7,2336.2
17165,284,6,1404.47
17166,39,2,206.34
17167,380,3,758.46
17168,499,1,361.25
17169,58,3,1010.06
17170,374,2,178.68
17171,289,2,296.69
17172,79,3,545.61
17173,5,8,3226.9
17174,218,1,59.9
17175,44,4,968.98
17176,202,3,513.12
17177,505,1,86.65
17178,731,1,276.76
17179,178,6,1497.31
17180,56,11,1754.3
17181,57,2,60.63
17182,423,2,321.3
17183,8,6,2326.41
17184,569,2,190.46
17185,592,3,229.46
17187,227,2,267.05
17188,11,13,3225.89
17189,106,5,814.62
17190,59,5,822.98
17191,28,15,3632.32
17192,536,1,62.53
17193,36,8,1259.26
17194,361,2,500.11
17195,655,1,366.9
17196,428,1,272.05
17197,30,1,463.81
17198,24,3,354.97
17199,582,1,104.08000000000001
17200,387,3,176.71
17201,54,4,862.1
17202,421,1,160.65
17203,36,10,1306.58
17204,175,9,3254.9300000000003
17205,54,3,88.53
17206,53,1,204.24
17207,652,1,257.64
17208,396,1,111.15
17209,649,2,252.95000000000002
17210,393,1,244.16
17211,27,13,3167.25
17212,253,3,422.29
17213,40,13,4151.22
17214,60,6,720.07
17215,464,1,96.15
17216,554,1,55.1
17217,234,2,153.4
17218,4,18,3090.9
17219,32,2,250.88
17220,24,21,3955.7400000000002
17221,7,5,799.57
17222,65,6,1314.3500000000001
17223,310,3,333.59
17224,501,1,22.36
17225,582,1,131.15
17226,309,3,437.82
17227,19,12,770.44
17228,16,13,2643.64
17229,96,2,308.81
17230,264,15,5033.76
17231,12,24,5822.0
17232,3,2,417.77
17233,35,3,397.0
17234,183,1,114.04
17235,25,8,1023.28
17236,13,12,1255.46
17237,11,4,917.78
17238,3,32,6473.36
17239,313,4,624.35
17240,596,1,100.0
17241,385,12,2119.04
17242,108,5,2234.94
17243,1,69,14304.62
17244,53,5,1106.27
17245,205,2,292.79
17246,547,2,28.97
17247,15,1,205.99
17248,120,2,459.74
17249,429,1,68.03
17250,4,2,282.62
